,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
2577,68057262,3,2021-06-29 03:31:53,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:53,2021-07-03 08:29:53,25010,2021-07-03 15:26:43,2 days 12:00:00,68056194,4 days 04:58:00,363480,4 days 04:58:00,363480,0 days 06:56:50,25010,68056194,1024.0,216000,2021-06-29 12:00:00,71939983,332993,20,0.00041535077626,3013,43331,132659832,2404631.03,1035464.75,230,2854,6031544,149576.87,42357.59,63,1008,1032192,53280.0,9626.19,63,1008,1032192,53280.0,9626.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 20:29:53,71939983,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2578,68057263,3,2021-06-29 03:31:53,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:53,2021-07-03 08:33:57,32547,2021-07-03 17:36:24,2 days 12:00:00,68056195,4 days 05:02:04,363724,4 days 05:02:04,363724,0 days 09:02:27,32547,68056195,1024.0,216000,2021-06-29 12:00:00,71939962,333237,20,0.00041535077626,2992,42995,132315768,2384471.03,1031964.76,209,2518,5687480,129416.87,38857.6,42,672,688128,33120.0,6126.2,42,672,688128,33120.0,6126.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 20:33:57,71939962,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2579,68057264,3,2021-06-29 03:31:53,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:53,2021-07-03 08:33:58,1314,2021-07-03 08:55:52,2 days 12:00:00,68056196,4 days 05:02:05,363725,4 days 05:02:05,363725,0 days 00:21:54,1314,68056196,1024.0,216000,2021-06-29 12:00:00,71939961,333238,20,0.00041535077626,2991,42979,132299384,2383511.03,1031958.92,208,2502,5671096,128456.87,38851.76,41,656,671744,32160.0,6120.36,41,656,671744,32160.0,6120.36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 20:33:58,71939961,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2580,68057266,3,2021-06-29 03:31:53,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:53,2021-07-03 09:08:21,47099,2021-07-03 22:13:20,2 days 12:00:00,68056198,4 days 05:36:28,365788,4 days 05:36:28,365788,0 days 13:04:59,47099,68056198,1024.0,216000,2021-06-29 12:00:00,71939959,335301,20,0.00041535077626,2989,42947,132266616,2381591.03,1031635.39,206,2470,5638328,126536.87,38528.23,39,624,638976,30240.0,5796.83,39,624,638976,30240.0,5796.83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:08:21,71939959,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2581,68057265,3,2021-06-29 03:31:53,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:53,2021-07-03 09:08:21,25695,2021-07-03 16:16:36,2 days 12:00:00,68056197,4 days 05:36:28,365788,4 days 05:36:28,365788,0 days 07:08:15,25695,68056197,1024.0,216000,2021-06-29 12:00:00,71939960,335301,20,0.00041535077626,2990,42963,132283000,2382551.03,1031844.72,207,2486,5654712,127496.87,38737.56,40,640,655360,31200.0,6006.16,40,640,655360,31200.0,6006.16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:08:21,71939960,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2582,68057292,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,COMPLETED,1778590,2021-06-29 03:32:08,2021-07-03 10:41:50,133119,2021-07-04 23:40:29,2 days 12:00:00,68056225,4 days 07:09:42,371382,4 days 07:09:42,371382,1 days 12:58:39,133119,68056225,1024.0,216000,2021-06-29 12:00:00,71939989,340910,20,0.00041535077626,3019,43427,132758136,2410391.03,1036125.94,236,2950,6129848,155336.87,43018.78,69,1104,1130496,59040.0,10287.38,69,1104,1130496,59040.0,10287.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 22:41:50,71939989,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2583,68057267,3,2021-06-29 03:31:53,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,COMPLETED,1778590,2021-06-29 03:31:53,2021-07-03 09:12:30,13971,2021-07-03 13:05:21,2 days 12:00:00,68056199,4 days 05:40:37,366037,4 days 05:40:37,366037,0 days 03:52:51,13971,68056199,1024.0,216000,2021-06-29 12:00:00,71939937,335550,20,0.00041535077626,2967,42595,131906168,2360471.03,1028874.74,184,2118,5277880,105416.87,35767.58,17,272,278528,9120.0,3036.18,17,272,278528,9120.0,3036.18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:12:30,71939937,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2584,68057269,3,2021-06-29 03:31:54,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:54,2021-07-03 09:37:01,107984,2021-07-04 15:36:45,2 days 12:00:00,68056201,4 days 06:05:07,367507,4 days 06:05:07,367507,1 days 05:59:44,107984,68056201,1024.0,216000,2021-06-29 12:00:00,71939939,337021,20,0.00041535077626,2969,42627,131938936,2362391.03,1028995.96,186,2150,5310648,107336.87,35888.8,19,304,311296,11040.0,3157.4,19,304,311296,11040.0,3157.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:37:01,71939939,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2585,68057271,3,2021-06-29 03:31:54,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:54,2021-07-03 09:45:00,1199,2021-07-03 10:04:59,2 days 12:00:00,68056203,4 days 06:13:06,367986,4 days 06:13:06,367986,0 days 00:19:59,1199,68056203,1024.0,216000,2021-06-29 12:00:00,71939935,337500,20,0.00041535077626,2965,42563,131873400,2358551.03,1028679.7,182,2086,5245112,103496.87,35572.54,15,240,245760,7200.0,2841.14,15,240,245760,7200.0,2841.14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:45:00,71939935,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2586,68057274,3,2021-06-29 03:31:55,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:55,2021-07-03 10:00:47,26193,2021-07-03 17:17:20,2 days 12:00:00,68056206,4 days 06:28:52,368932,4 days 06:28:52,368932,0 days 07:16:33,26193,68056206,1024.0,216000,2021-06-29 12:00:00,71939992,338447,20,0.00041535077626,3022,43475,132807288,2413271.03,1036959.23,239,2998,6179000,158216.87,43852.07,72,1152,1179648,61920.0,11120.67,72,1152,1179648,61920.0,11120.67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 22:00:47,71939992,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2587,68057290,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 10:17:54,6254,2021-07-03 12:02:08,2 days 12:00:00,68056222,4 days 06:45:46,369946,4 days 06:45:46,369946,0 days 01:44:14,6254,68056222,1024.0,216000,2021-06-29 12:00:00,71939990,339474,20,0.00041535077626,3020,43443,132774520,2411351.03,1036717.58,237,2966,6146232,156296.87,43610.42,70,1120,1146880,60000.0,10879.02,70,1120,1146880,60000.0,10879.02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 22:17:54,71939990,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2588,68057297,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 11:26:17,13887,2021-07-03 15:17:44,2 days 12:00:00,68056230,4 days 07:54:09,374049,4 days 07:54:09,374049,0 days 03:51:27,13887,68056230,1024.0,216000,2021-06-29 12:00:00,71939987,343577,20,0.00041535077626,3017,43395,132725368,2408471.03,1035953.66,234,2918,6097080,153416.87,42846.5,67,1072,1097728,57120.0,10115.1,67,1072,1097728,57120.0,10115.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 23:26:17,71939987,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2589,68057268,3,2021-06-29 03:31:54,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:54,2021-07-03 09:24:38,13302,2021-07-03 13:06:20,2 days 12:00:00,68056200,4 days 05:52:44,366764,4 days 05:52:44,366764,0 days 03:41:42,13302,68056200,1024.0,216000,2021-06-29 12:00:00,71939938,336278,20,0.00041535077626,2968,42611,131922552,2361431.03,1028936.84,185,2134,5294264,106376.87,35829.68,18,288,294912,10080.0,3098.28,18,288,294912,10080.0,3098.28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:24:38,71939938,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2590,68057270,3,2021-06-29 03:31:54,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:54,2021-07-03 09:40:59,24876,2021-07-03 16:35:35,2 days 12:00:00,68056202,4 days 06:09:05,367745,4 days 06:09:05,367745,0 days 06:54:36,24876,68056202,1024.0,216000,2021-06-29 12:00:00,71939988,337259,20,0.00041535077626,3018,43411,132741752,2409431.03,1036015.38,235,2934,6113464,154376.87,42908.22,68,1088,1114112,58080.0,10176.82,68,1088,1114112,58080.0,10176.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:40:59,71939988,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2591,68057272,3,2021-06-29 03:31:54,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:31:54,2021-07-03 09:56:54,1192,2021-07-03 10:16:46,2 days 12:00:00,68056204,4 days 06:25:00,368700,4 days 06:25:00,368700,0 days 00:19:52,1192,68056204,1024.0,216000,2021-06-29 12:00:00,71939963,338214,20,0.00041535077626,2993,43011,132332152,2385431.03,1032109.41,210,2534,5703864,130376.87,39002.25,43,688,704512,34080.0,6270.85,43,688,704512,34080.0,6270.85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 21:56:54,71939963,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2592,68057289,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 10:04:40,48117,2021-07-03 23:26:37,2 days 12:00:00,68056221,4 days 06:32:32,369152,4 days 06:32:32,369152,0 days 13:21:57,48117,68056221,1024.0,216000,2021-06-29 12:00:00,71939991,338680,20,0.00041535077626,3021,43459,132790904,2412311.03,1036745.37,238,2982,6162616,157256.87,43638.21,71,1136,1163264,60960.0,10906.81,71,1136,1163264,60960.0,10906.81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 22:04:40,71939991,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2593,68057291,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 10:37:55,24228,2021-07-03 17:21:43,2 days 12:00:00,68056224,4 days 07:05:47,371147,4 days 07:05:47,371147,0 days 06:43:48,24228,68056224,1024.0,216000,2021-06-29 12:00:00,71939993,340675,20,0.00041535077626,3023,43491,132823672,2414231.03,1037075.64,240,3014,6195384,159176.87,43968.48,73,1168,1196032,62880.0,11237.08,73,1168,1196032,62880.0,11237.08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 22:37:55,71939993,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2594,68057293,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 10:41:50,1213,2021-07-03 11:02:03,2 days 12:00:00,68056226,4 days 07:09:42,371382,4 days 07:09:42,371382,0 days 00:20:13,1213,68056226,1024.0,216000,2021-06-29 12:00:00,71939997,340910,20,0.00041535077626,3027,43555,132889208,2418071.03,1037223.17,244,3078,6260920,163016.87,44116.01,77,1232,1261568,66720.0,11384.61,77,1232,1261568,66720.0,11384.61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 22:41:50,71939997,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2595,68057294,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 10:41:50,1202,2021-07-03 11:01:52,2 days 12:00:00,68056227,4 days 07:09:42,371382,4 days 07:09:42,371382,0 days 00:20:02,1202,68056227,1024.0,216000,2021-06-29 12:00:00,71939996,340910,20,0.00041535077626,3026,43539,132872824,2417111.03,1037217.83,243,3062,6244536,162056.87,44110.67,76,1216,1245184,65760.0,11379.27,76,1216,1245184,65760.0,11379.27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 22:41:50,71939996,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2596,68057295,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 11:05:48,1120,2021-07-03 11:24:28,2 days 12:00:00,68056228,4 days 07:33:40,372820,4 days 07:33:40,372820,0 days 00:18:40,1120,68056228,1024.0,216000,2021-06-29 12:00:00,71939995,342348,20,0.00041535077626,3025,43523,132856440,2416151.03,1037212.85,242,3046,6228152,161096.87,44105.69,75,1200,1228800,64800.0,11374.29,75,1200,1228800,64800.0,11374.29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 23:05:48,71939995,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2597,68057296,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,COMPLETED,1778590,2021-06-29 03:32:08,2021-07-03 11:05:48,6644,2021-07-03 12:56:32,2 days 12:00:00,68056229,4 days 07:33:40,372820,4 days 07:33:40,372820,0 days 01:50:44,6644,68056229,1024.0,216000,2021-06-29 12:00:00,71939994,342348,20,0.00041535077626,3024,43507,132840056,2415191.03,1037183.32,241,3030,6211768,160136.87,44076.16,74,1184,1212416,63840.0,11344.76,74,1184,1212416,63840.0,11344.76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 23:05:48,71939994,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2598,68057298,3,2021-06-29 03:32:08,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:08,2021-07-03 11:37:37,7032,2021-07-03 13:34:49,2 days 12:00:00,68056231,4 days 08:05:29,374729,4 days 08:05:29,374729,0 days 01:57:12,7032,68056231,1024.0,216000,2021-06-29 12:00:00,71939968,344257,20,0.00041535077626,2998,43091,132414072,2390231.03,1032744.63,215,2614,5785784,135176.87,39637.47,48,768,786432,38880.0,6906.07,48,768,786432,38880.0,6906.07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 days 23:37:37,71939968,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2599,68057300,3,2021-06-29 03:32:09,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:09,2021-07-03 12:03:54,68562,2021-07-04 07:06:36,2 days 12:00:00,68056233,4 days 08:31:45,376305,4 days 08:31:45,376305,0 days 19:02:42,68562,68056233,1024.0,216000,2021-06-29 12:00:00,71939970,345834,20,0.00041535077626,3000,43123,132446840,2392151.03,1032785.52,217,2646,5818552,137096.87,39678.37,50,800,819200,40800.0,6946.96,50,800,819200,40800.0,6946.96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 00:03:54,71939970,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2600,68057299,3,2021-06-29 03:32:09,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:09,2021-07-03 12:03:54,2170,2021-07-03 12:40:04,2 days 12:00:00,68056232,4 days 08:31:45,376305,4 days 08:31:45,376305,0 days 00:36:10,2170,68056232,1024.0,216000,2021-06-29 12:00:00,71939969,345834,20,0.00041535077626,2999,43107,132430456,2391191.03,1032775.88,216,2630,5802168,136136.87,39668.72,49,784,802816,39840.0,6937.32,49,784,802816,39840.0,6937.32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 00:03:54,71939969,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2601,68057301,3,2021-06-29 03:32:09,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:09,2021-07-03 12:11:23,2001,2021-07-03 12:44:44,2 days 12:00:00,68056234,4 days 08:39:14,376754,4 days 08:39:14,376754,0 days 00:33:21,2001,68056234,1024.0,216000,2021-06-29 12:00:00,71939971,346283,20,0.00041535077626,3001,43139,132463224,2393111.03,1033090.24,218,2662,5834936,138056.87,39983.09,51,816,835584,41760.0,7251.68,51,816,835584,41760.0,7251.68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 00:11:23,71939971,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2602,68057314,3,2021-06-29 03:32:20,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:20,2021-07-04 10:31:23,27738,2021-07-04 18:13:41,2 days 12:00:00,68056247,5 days 06:59:03,457143,5 days 06:59:03,457143,0 days 07:42:18,27738,68056247,1024.0,216000,2021-06-29 12:00:00,71939940,426683,20,0.00041535077626,2970,42643,131955320,2363351.03,1029475.88,187,2166,5327032,108296.87,36368.73,20,320,327680,12000.0,3637.32,20,320,327680,12000.0,3637.32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 22:31:23,71939940,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2603,68057313,3,2021-06-29 03:32:20,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:20,2021-07-04 09:45:52,11372,2021-07-04 12:55:24,2 days 12:00:00,68056246,5 days 06:13:32,454412,5 days 06:13:32,454412,0 days 03:09:32,11372,68056246,1024.0,216000,2021-06-29 12:00:00,71939975,423952,20,0.00041535077626,3005,43203,132528760,2396951.03,1033728.98,222,2726,5900472,141896.87,40621.82,55,880,901120,45600.0,7890.42,55,880,901120,45600.0,7890.42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 21:45:52,71939975,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
2604,68057321,3,2021-06-29 03:32:21,20,13823,16,16384,"billing=16,cpu=16,mem=16384M,node=1",1,OUT_OF_MEMORY,1778590,2021-06-29 03:32:21,2021-07-04 11:47:19,8262,2021-07-04 14:05:01,2 days 12:00:00,68056254,5 days 08:14:58,461698,5 days 08:14:58,461698,0 days 02:17:42,8262,68056254,1024.0,216000,2021-06-29 12:00:00,71939945,431239,20,0.00041535077626,2975,42723,132037240,2368151.03,1030051.88,192,2246,5408952,113096.87,36944.72,25,400,409600,16800.0,4213.32,25,400,409600,16800.0,4213.32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4 days 23:47:19,71939945,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,4,60,61440,802.86,1,16,16384,76.6,0,0,0,0,0.0,0.0,0.0,0.0,11567677,65143,0.00111,82482590,0.00255,0.43529411764705883,2.2972972972972974,0.831733343846092
